key,path,status,gen_text,gen_text_for_tts,target_text,interferer_text,target_spk,interferer_spk,pass_audio,sample_rate,duration,rms,peak,silence_rate,clip_rate_0p99,audio_error
8555-284447-0013_3575-170457-0004__T2__SCV3FIX__VOICE-3575_CONTENT-8555-8555-284447-0013,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0013_3575-170457-0004__T2__SCV3FIX__VOICE-3575_CONTENT-8555-8555-284447-0013__naturalized.wav,ok,WHY YOU SAID TO FETCH THE FIRST LIVING CREATURE WE MET AND THAT WAS THIS BILLYGOAT REPLIED THE CAPTAIN PANTING HARD AS HE HELD FAST TO ONE OF THE GOAT'S HORNS,why you said to fetch the first living creature we met and that was this billygoat replied the captain panting hard as he held fast to one of the goat's horns.,WE USED TO DISPUTE ABOUT POLITICS AND RELIGION,WHY YOU SAID TO FETCH THE FIRST LIVING CREATURE WE MET AND THAT WAS THIS BILLYGOAT REPLIED THE CAPTAIN PANTING HARD AS HE HELD FAST TO ONE OF THE GOAT'S HORNS,3575,8555,True,24000,9.130666666666666,0.05394647270441055,0.58477783203125,0.040513653621495324,0.0,
8555-284447-0013_5683-32879-0021__T1__SCV3FIX__VOICE-8555_CONTENT-5683-5683-32879-0021,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0013_5683-32879-0021__T1__SCV3FIX__VOICE-8555_CONTENT-5683-5683-32879-0021__naturalized.wav,ok,DORCAS IN HER STRANGE WAY WAS MOVED,dorcas in her strange way was moved.,WHY YOU SAID TO FETCH THE FIRST LIVING CREATURE WE MET AND THAT WAS THIS BILLYGOAT REPLIED THE CAPTAIN PANTING HARD AS HE HELD FAST TO ONE OF THE GOAT'S HORNS,DORCAS IN HER STRANGE WAY WAS MOVED,8555,5683,True,24000,2.7733333333333334,0.04635711759328842,0.331878662109375,0.21000600961538463,0.0,
8555-284447-0013_5683-32879-0021__T2__SCV3FIX__VOICE-5683_CONTENT-8555-8555-284447-0013,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0013_5683-32879-0021__T2__SCV3FIX__VOICE-5683_CONTENT-8555-8555-284447-0013__naturalized.wav,ok,WHY YOU SAID TO FETCH THE FIRST LIVING CREATURE WE MET AND THAT WAS THIS BILLYGOAT REPLIED THE CAPTAIN PANTING HARD AS HE HELD FAST TO ONE OF THE GOAT'S HORNS,why you said to fetch the first living creature we met and that was this billygoat replied the captain panting hard as he held fast to one of the goat's horns.,DORCAS IN HER STRANGE WAY WAS MOVED,WHY YOU SAID TO FETCH THE FIRST LIVING CREATURE WE MET AND THAT WAS THIS BILLYGOAT REPLIED THE CAPTAIN PANTING HARD AS HE HELD FAST TO ONE OF THE GOAT'S HORNS,5683,8555,True,24000,8.597333333333333,0.06865394860506058,0.85675048828125,0.05898631358560794,0.0,
8555-284447-0014_8463-287645-0006__T1__SCV3FIX__VOICE-8555_CONTENT-8463-8463-287645-0006,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0014_8463-287645-0006__T1__SCV3FIX__VOICE-8555_CONTENT-8463-8463-287645-0006__naturalized.wav,ok,THE DOCTOR WHO ATTENDED THE INJURED CREATURE IN THIS CASE WAS SIMPLY TOLD THAT SHE SLIPPED AND FELL DOWN STAIRS AS SHE WAS COMING DOWN,the doctor who attended the injured creature in this case was simply told that she slipped and fell down stairs as she was coming down.,THE IDEA OF PATCHING CAP'N BILL TO A GOAT WAS VASTLY AMUSING TO HIM AND THE MORE HE THOUGHT OF IT THE MORE HE ROARED WITH LAUGHTER,THE DOCTOR WHO ATTENDED THE INJURED CREATURE IN THIS CASE WAS SIMPLY TOLD THAT SHE SLIPPED AND FELL DOWN STAIRS AS SHE WAS COMING DOWN,8555,8463,True,24000,10.421333333333333,0.052083611488342285,0.43792724609375,0.10352162231320368,0.0,
8555-284447-0014_8463-287645-0006__T2__SCV3FIX__VOICE-8463_CONTENT-8555-8555-284447-0014,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0014_8463-287645-0006__T2__SCV3FIX__VOICE-8463_CONTENT-8555-8555-284447-0014__naturalized.wav,ok,THE IDEA OF PATCHING CAP'N BILL TO A GOAT WAS VASTLY AMUSING TO HIM AND THE MORE HE THOUGHT OF IT THE MORE HE ROARED WITH LAUGHTER,the idea of patching cap'n bill to a goat was vastly amusing to him and the more he thought of it the more he roared with laughter.,THE DOCTOR WHO ATTENDED THE INJURED CREATURE IN THIS CASE WAS SIMPLY TOLD THAT SHE SLIPPED AND FELL DOWN STAIRS AS SHE WAS COMING DOWN,THE IDEA OF PATCHING CAP'N BILL TO A GOAT WAS VASTLY AMUSING TO HIM AND THE MORE HE THOUGHT OF IT THE MORE HE ROARED WITH LAUGHTER,8463,8555,True,24000,8.682666666666666,0.06538500636816025,0.65802001953125,0.07939189189189189,0.0,
8555-284447-0017_1284-1180-0005__T1__SCV3FIX__VOICE-8555_CONTENT-1284-1284-1180-0005,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0017_1284-1180-0005__T1__SCV3FIX__VOICE-8555_CONTENT-1284-1284-1180-0005__naturalized.wav,ok,NO ONE WOULD DISTURB THEIR LITTLE HOUSE EVEN IF ANYONE CAME SO FAR INTO THE THICK FOREST WHILE THEY WERE GONE,no one would disturb their little house even if anyone came so far into the thick forest while they were gone.,WHEN THIS HAD BEEN ACCOMPLISHED THE BOOLOOROO LEANED OVER TO TRY TO DISCOVER WHY THE FRAME ROLLED AWAY SEEMINGLY OF ITS OWN ACCORD AND HE WAS THE MORE PUZZLED BECAUSE IT HAD NEVER DONE SUCH A THING BEFORE,NO ONE WOULD DISTURB THEIR LITTLE HOUSE EVEN IF ANYONE CAME SO FAR INTO THE THICK FOREST WHILE THEY WERE GONE,8555,1284,True,24000,8.490666666666666,0.0573246143758297,0.41748046875,0.1445803234924623,0.0,
8555-284447-0018_5683-32879-0001__T1__SCV3FIX__VOICE-8555_CONTENT-5683-5683-32879-0001,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0018_5683-32879-0001__T1__SCV3FIX__VOICE-8555_CONTENT-5683-5683-32879-0001__naturalized.wav,ok,WELL SHE WAS BETTER THOUGH SHE HAD HAD A BAD NIGHT,well she was better though she had had a bad night.,AT ONCE THE GOAT GAVE A LEAP ESCAPED FROM THE SOLDIERS AND WITH BOWED HEAD RUSHED UPON THE BOOLOOROO,WELL SHE WAS BETTER THOUGH SHE HAD HAD A BAD NIGHT,8555,5683,True,24000,3.925333333333333,0.049049634486436844,0.3826904296875,0.24769658627717392,0.0,
8555-284447-0018_5683-32879-0001__T2__SCV3FIX__VOICE-5683_CONTENT-8555-8555-284447-0018,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0018_5683-32879-0001__T2__SCV3FIX__VOICE-5683_CONTENT-8555-8555-284447-0018__naturalized.wav,ok,AT ONCE THE GOAT GAVE A LEAP ESCAPED FROM THE SOLDIERS AND WITH BOWED HEAD RUSHED UPON THE BOOLOOROO,at once the goat gave a leap escaped from the soldiers and with bowed head rushed upon the boolooroo.,WELL SHE WAS BETTER THOUGH SHE HAD HAD A BAD NIGHT,AT ONCE THE GOAT GAVE A LEAP ESCAPED FROM THE SOLDIERS AND WITH BOWED HEAD RUSHED UPON THE BOOLOOROO,5683,8555,True,24000,5.450666666666667,0.06463965028524399,0.73089599609375,0.09112035225048924,0.0,
8555-284447-0020_908-157963-0014__T1__SCV3FIX__VOICE-8555_CONTENT-908-908-157963-0014,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0020_908-157963-0014__T1__SCV3FIX__VOICE-8555_CONTENT-908-908-157963-0014__naturalized.wav,ok,DESCEND O LITTLE CLOUD AND HOVER BEFORE THE EYES OF THEL,descend o little cloud and hover before the eyes of thel.,THE GOAT'S WARLIKE SPIRIT WAS ROUSED BY THIS SUCCESSFUL ATTACK,DESCEND O LITTLE CLOUD AND HOVER BEFORE THE EYES OF THEL,8555,908,True,24000,4.394666666666667,0.05526730418205261,0.3526611328125,0.1613793234223301,0.0,
8555-284447-0020_908-157963-0014__T2__SCV3FIX__VOICE-908_CONTENT-8555-8555-284447-0020,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0020_908-157963-0014__T2__SCV3FIX__VOICE-908_CONTENT-8555-8555-284447-0020__naturalized.wav,ok,THE GOAT'S WARLIKE SPIRIT WAS ROUSED BY THIS SUCCESSFUL ATTACK,the goat's warlike spirit was roused by this successful attack.,DESCEND O LITTLE CLOUD AND HOVER BEFORE THE EYES OF THEL,THE GOAT'S WARLIKE SPIRIT WAS ROUSED BY THIS SUCCESSFUL ATTACK,908,8555,True,24000,4.117333333333334,0.08312725275754929,0.61956787109375,0.10113746761658031,0.0,
8555-284447-0021_121-127105-0000__T1__SCV3FIX__VOICE-8555_CONTENT-121-121-127105-0000,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0021_121-127105-0000__T1__SCV3FIX__VOICE-8555_CONTENT-121-121-127105-0000__naturalized.wav,ok,IT WAS THIS OBSERVATION THAT DREW FROM DOUGLAS NOT IMMEDIATELY BUT LATER IN THE EVENING A REPLY THAT HAD THE INTERESTING CONSEQUENCE TO WHICH I CALL ATTENTION,it was this observation that drew from douglas not immediately but later in the evening a reply that had the interesting consequence to which i call attention.,THEN THEY SPED IN GREAT HASTE FOR THE DOOR AND THE GOAT GAVE A FINAL BUTT THAT SENT THE ROW OF ROYAL LADIES ALL DIVING INTO THE CORRIDOR IN ANOTHER TANGLE WHEREUPON THEY SHRIEKED IN A MANNER THAT TERRIFIED EVERYONE WITHIN SOUND OF THEIR VOICES,IT WAS THIS OBSERVATION THAT DREW FROM DOUGLAS NOT IMMEDIATELY BUT LATER IN THE EVENING A REPLY THAT HAD THE INTERESTING CONSEQUENCE TO WHICH I CALL ATTENTION,8555,121,True,24000,12.277333333333333,0.05708771198987961,0.429107666015625,0.07742248588184188,0.0,
8555-284447-0022_3575-170457-0047__T1__SCV3FIX__VOICE-8555_CONTENT-3575-3575-170457-0047,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0022_3575-170457-0047__T1__SCV3FIX__VOICE-8555_CONTENT-3575-3575-170457-0047__naturalized.wav,ok,TABBY HAD LIVED WITH THEM FOR TEN OR TWELVE YEARS AND WAS AS CHARLOTTE EXPRESSED IT ONE OF THE FAMILY,tabby had lived with them for ten or twelve years and was as charlotte expressed it one of the family.,I HAD A NOTION IT WAS YOU MATE AS SAVED ME FROM THE KNIFE,TABBY HAD LIVED WITH THEM FOR TEN OR TWELVE YEARS AND WAS AS CHARLOTTE EXPRESSED IT ONE OF THE FAMILY,8555,3575,True,24000,7.872,0.04576398804783821,0.61663818359375,0.1408473069105691,0.0,
8555-284447-0022_3575-170457-0047__T2__SCV3FIX__VOICE-3575_CONTENT-8555-8555-284447-0022,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0022_3575-170457-0047__T2__SCV3FIX__VOICE-3575_CONTENT-8555-8555-284447-0022__naturalized.wav,ok,I HAD A NOTION IT WAS YOU MATE AS SAVED ME FROM THE KNIFE,i had a notion it was you mate as saved me from the knife.,TABBY HAD LIVED WITH THEM FOR TEN OR TWELVE YEARS AND WAS AS CHARLOTTE EXPRESSED IT ONE OF THE FAMILY,I HAD A NOTION IT WAS YOU MATE AS SAVED ME FROM THE KNIFE,3575,8555,True,24000,3.3173333333333335,0.07401282340288162,0.729949951171875,0.13144342845659163,0.0,
8555-284447-0023_3570-5696-0000__T1__SCV3FIX__VOICE-8555_CONTENT-3570-3570-5696-0000,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0023_3570-5696-0000__T1__SCV3FIX__VOICE-8555_CONTENT-3570-3570-5696-0000__naturalized.wav,ok,UNDER THE SIMPLE TEST OF EFFECTIVENESS FOR ADVERTISING WE SHOULD EXPECT TO FIND LEISURE AND THE CONSPICUOUS CONSUMPTION OF GOODS DIVIDING THE FIELD OF PECUNIARY EMULATION PRETTY EVENLY BETWEEN THEM AT THE OUTSET,under the simple test of effectiveness for advertising we should expect to find leisure and the conspicuous consumption of goods dividing the field of pecuniary emulation pretty evenly between them at the outset.,I COULDN'T SHIVER MUCH BEIN BOUND SO TIGHT BUT WHEN I'M LOOSE I MEAN TO HAVE JUS ONE GOOD SHIVER TO RELIEVE MY FEELIN'S,UNDER THE SIMPLE TEST OF EFFECTIVENESS FOR ADVERTISING WE SHOULD EXPECT TO FIND LEISURE AND THE CONSPICUOUS CONSUMPTION OF GOODS DIVIDING THE FIELD OF PECUNIARY EMULATION PRETTY EVENLY BETWEEN THEM AT THE OUTSET,8555,3570,True,24000,16.384,0.056331027299165726,0.4246826171875,0.0672454833984375,0.0,
8555-284447-0023_3570-5696-0000__T2__SCV3FIX__VOICE-3570_CONTENT-8555-8555-284447-0023,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0023_3570-5696-0000__T2__SCV3FIX__VOICE-3570_CONTENT-8555-8555-284447-0023__naturalized.wav,ok,I COULDN'T SHIVER MUCH BEIN BOUND SO TIGHT BUT WHEN I'M LOOSE I MEAN TO HAVE JUS ONE GOOD SHIVER TO RELIEVE MY FEELIN'S,i couldn't shiver much bein bound so tight but when i'm loose i mean to have jus one good shiver to relieve my feelin's.,UNDER THE SIMPLE TEST OF EFFECTIVENESS FOR ADVERTISING WE SHOULD EXPECT TO FIND LEISURE AND THE CONSPICUOUS CONSUMPTION OF GOODS DIVIDING THE FIELD OF PECUNIARY EMULATION PRETTY EVENLY BETWEEN THEM AT THE OUTSET,I COULDN'T SHIVER MUCH BEIN BOUND SO TIGHT BUT WHEN I'M LOOSE I MEAN TO HAVE JUS ONE GOOD SHIVER TO RELIEVE MY FEELIN'S,3570,8555,True,24000,6.8373333333333335,0.07088275253772736,0.61822509765625,0.09216556162246489,0.0,
8555-284447-0023_6829-68771-0006__T1__SCV3FIX__VOICE-8555_CONTENT-6829-6829-68771-0006,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0023_6829-68771-0006__T1__SCV3FIX__VOICE-8555_CONTENT-6829-6829-68771-0006__naturalized.wav,ok,AND THIS WAS WHY KENNETH AND BETH DISCOVERED HIM CONVERSING WITH THE YOUNG WOMAN IN THE BUGGY,and this was why kenneth and beth discovered him conversing with the young woman in the buggy.,I COULDN'T SHIVER MUCH BEIN BOUND SO TIGHT BUT WHEN I'M LOOSE I MEAN TO HAVE JUS ONE GOOD SHIVER TO RELIEVE MY FEELIN'S,AND THIS WAS WHY KENNETH AND BETH DISCOVERED HIM CONVERSING WITH THE YOUNG WOMAN IN THE BUGGY,8555,6829,True,24000,7.253333333333333,0.04640685021877289,0.391693115234375,0.13156594669117647,0.0,
8555-284447-0023_6829-68771-0006__T2__SCV3FIX__VOICE-6829_CONTENT-8555-8555-284447-0023,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0023_6829-68771-0006__T2__SCV3FIX__VOICE-6829_CONTENT-8555-8555-284447-0023__naturalized.wav,ok,I COULDN'T SHIVER MUCH BEIN BOUND SO TIGHT BUT WHEN I'M LOOSE I MEAN TO HAVE JUS ONE GOOD SHIVER TO RELIEVE MY FEELIN'S,i couldn't shiver much bein bound so tight but when i'm loose i mean to have jus one good shiver to relieve my feelin's.,AND THIS WAS WHY KENNETH AND BETH DISCOVERED HIM CONVERSING WITH THE YOUNG WOMAN IN THE BUGGY,I COULDN'T SHIVER MUCH BEIN BOUND SO TIGHT BUT WHEN I'M LOOSE I MEAN TO HAVE JUS ONE GOOD SHIVER TO RELIEVE MY FEELIN'S,6829,8555,True,24000,5.770666666666667,0.07796605676412582,0.690582275390625,0.056485385859519406,0.0,
8555-284447-0024_1320-122617-0026__T1__SCV3FIX__VOICE-8555_CONTENT-1320-1320-122617-0026,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0024_1320-122617-0026__T1__SCV3FIX__VOICE-8555_CONTENT-1320-1320-122617-0026__naturalized.wav,ok,WELL WHAT CAN'T BE DONE BY MAIN COURAGE IN WAR MUST BE DONE BY CIRCUMVENTION,well what can't be done by main courage in war must be done by circumvention.,COME AND GET THE BOOLOOROO SHE SAID GOING TOWARD THE BENCHES,WELL WHAT CAN'T BE DONE BY MAIN COURAGE IN WAR MUST BE DONE BY CIRCUMVENTION,8555,1320,True,24000,5.941333333333334,0.04589840769767761,0.432464599609375,0.08844114676840216,0.0,
8555-284447-0024_1320-122617-0026__T2__SCV3FIX__VOICE-1320_CONTENT-8555-8555-284447-0024,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284447-0024_1320-122617-0026__T2__SCV3FIX__VOICE-1320_CONTENT-8555-8555-284447-0024__naturalized.wav,ok,COME AND GET THE BOOLOOROO SHE SAID GOING TOWARD THE BENCHES,come and get the boolooroo she said going toward the benches.,WELL WHAT CAN'T BE DONE BY MAIN COURAGE IN WAR MUST BE DONE BY CIRCUMVENTION,COME AND GET THE BOOLOOROO SHE SAID GOING TOWARD THE BENCHES,1320,8555,True,24000,3.082666666666667,0.05435504764318466,0.412017822265625,0.11959342560553633,0.0,
8555-284449-0000_1580-141083-0040__T1__SCV3FIX__VOICE-8555_CONTENT-1580-1580-141083-0040,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284449-0000_1580-141083-0040__T1__SCV3FIX__VOICE-8555_CONTENT-1580-1580-141083-0040__naturalized.wav,ok,ONE HARDLY LIKES TO THROW SUSPICION WHERE THERE ARE NO PROOFS,one hardly likes to throw suspicion where there are no proofs.,SO THEY WERE QUITE WILLING TO OBEY THE ORDERS OF THEIR GIRL QUEEN AND IN A SHORT TIME THE BLASTS OF TRUMPETS AND ROLL OF DRUMS AND CLASHING OF CYMBALS TOLD TROT AND CAP'N BILL THAT THE BLUE BANDS HAD ASSEMBLED BEFORE THE PALACE,ONE HARDLY LIKES TO THROW SUSPICION WHERE THERE ARE NO PROOFS,8555,1580,True,24000,4.778666666666667,0.042265161871910095,0.349090576171875,0.15800258091517858,0.0,
8555-284449-0000_3575-170457-0024__T1__SCV3FIX__VOICE-8555_CONTENT-3575-3575-170457-0024,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284449-0000_3575-170457-0024__T1__SCV3FIX__VOICE-8555_CONTENT-3575-3575-170457-0024__naturalized.wav,ok,I DON'T ALWAYS SUCCEED FOR SOMETIMES WHEN I'M TEACHING OR SEWING I WOULD RATHER BE READING OR WRITING BUT I TRY TO DENY MYSELF AND MY FATHER'S APPROBATION AMPLY REWARDED ME FOR THE PRIVATION,i don't always succeed for sometimes when i'm teaching or sewing i would rather be reading or writing but i try to deny myself and my father's approbation amply rewarded me for the privation.,SO THEY WERE QUITE WILLING TO OBEY THE ORDERS OF THEIR GIRL QUEEN AND IN A SHORT TIME THE BLASTS OF TRUMPETS AND ROLL OF DRUMS AND CLASHING OF CYMBALS TOLD TROT AND CAP'N BILL THAT THE BLUE BANDS HAD ASSEMBLED BEFORE THE PALACE,I DON'T ALWAYS SUCCEED FOR SOMETIMES WHEN I'M TEACHING OR SEWING I WOULD RATHER BE READING OR WRITING BUT I TRY TO DENY MYSELF AND MY FATHER'S APPROBATION AMPLY REWARDED ME FOR THE PRIVATION,8555,3575,True,24000,14.752,0.06795674562454224,0.53424072265625,0.07777194052783803,0.0,
8555-284449-0000_6829-68771-0001__T1__SCV3FIX__VOICE-8555_CONTENT-6829-6829-68771-0001,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284449-0000_6829-68771-0001__T1__SCV3FIX__VOICE-8555_CONTENT-6829-6829-68771-0001__naturalized.wav,ok,ONE OF MISTER HOPKINS'S FIRST TASKS AFTER CALLING HIS FAITHFUL HENCHMEN AROUND HIM WAS TO MAKE A CAREFUL CANVASS OF THE VOTERS OF HIS DISTRICT TO SEE WHAT WAS STILL TO BE ACCOMPLISHED,one of mister hopkins's first tasks after calling his faithful henchmen around him was to make a careful canvass of the voters of his district to see what was still to be accomplished.,SO THEY WERE QUITE WILLING TO OBEY THE ORDERS OF THEIR GIRL QUEEN AND IN A SHORT TIME THE BLASTS OF TRUMPETS AND ROLL OF DRUMS AND CLASHING OF CYMBALS TOLD TROT AND CAP'N BILL THAT THE BLUE BANDS HAD ASSEMBLED BEFORE THE PALACE,ONE OF MISTER HOPKINS'S FIRST TASKS AFTER CALLING HIS FAITHFUL HENCHMEN AROUND HIM WAS TO MAKE A CAREFUL CANVASS OF THE VOTERS OF HIS DISTRICT TO SEE WHAT WAS STILL TO BE ACCOMPLISHED,8555,6829,True,24000,14.218666666666667,0.052880533039569855,0.4302978515625,0.10064820892723181,0.0,
8555-284449-0001_4446-2275-0041__T1__SCV3FIX__VOICE-8555_CONTENT-4446-4446-2275-0041,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284449-0001_4446-2275-0041__T1__SCV3FIX__VOICE-8555_CONTENT-4446-4446-2275-0041__naturalized.wav,ok,YOU SEE LOVING SOME ONE AS I LOVE YOU MAKES THE WHOLE WORLD DIFFERENT,you see loving some one as i love you makes the whole world different.,THEN THEY ALL MARCHED OUT A LITTLE WAY INTO THE FIELDS AND FOUND THAT THE ARMY OF PINKIES HAD ALREADY FORMED AND WAS ADVANCING STEADILY TOWARD THEM,YOU SEE LOVING SOME ONE AS I LOVE YOU MAKES THE WHOLE WORLD DIFFERENT,8555,4446,True,24000,5.397333333333333,0.06423282623291016,0.459686279296875,0.1567981101778656,0.0,
8555-284449-0001_4446-2275-0041__T2__SCV3FIX__VOICE-4446_CONTENT-8555-8555-284449-0001,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/8555-284449-0001_4446-2275-0041__T2__SCV3FIX__VOICE-4446_CONTENT-8555-8555-284449-0001__naturalized.wav,ok,THEN THEY ALL MARCHED OUT A LITTLE WAY INTO THE FIELDS AND FOUND THAT THE ARMY OF PINKIES HAD ALREADY FORMED AND WAS ADVANCING STEADILY TOWARD THEM,then they all marched out a little way into the fields and found that the army of pinkies had already formed and was advancing steadily toward them.,YOU SEE LOVING SOME ONE AS I LOVE YOU MAKES THE WHOLE WORLD DIFFERENT,THEN THEY ALL MARCHED OUT A LITTLE WAY INTO THE FIELDS AND FOUND THAT THE ARMY OF PINKIES HAD ALREADY FORMED AND WAS ADVANCING STEADILY TOWARD THEM,4446,8555,True,24000,6.592,0.05863538384437561,0.355499267578125,0.06696880056634304,0.0,
